Date,Ticker,Close,Volume
2019-01-02,UNH,214.2295684814453,4063600
2019-01-03,UNH,208.38751220703125,4623200
2019-01-04,UNH,210.82467651367188,5367600
2019-01-07,UNH,211.22940063476562,4133000
2019-01-08,UNH,214.05361938476562,3618600
2019-01-09,UNH,214.36155700683594,3425400
2019-01-10,UNH,215.4437713623047,3374100
2019-01-11,UNH,217.90728759765625,3967100
2019-01-14,UNH,218.25047302246094,4955500
2019-01-15,UNH,226.00172424316406,5325600
2019-01-16,UNH,230.04010009765625,6069400
2019-01-17,UNH,228.5531768798828,3583600
2019-01-18,UNH,233.5946502685547,4844800
2019-01-22,UNH,233.76177978515625,4052700
2019-01-23,UNH,234.9319305419922,2971100
2019-01-24,UNH,234.14891052246094,2927300
2019-01-25,UNH,235.83822631835938,2809100
2019-01-28,UNH,234.71197509765625,2837300
2019-01-29,UNH,235.21351623535156,2173000
2019-01-30,UNH,237.87940979003906,3659000
2019-01-31,UNH,237.72982788085938,4055100
2019-02-01,UNH,236.4276580810547,3946800
2019-02-04,UNH,235.97894287109375,3398900
2019-02-05,UNH,234.3072509765625,3597000
2019-02-06,UNH,237.11399841308594,2570000
2019-02-07,UNH,236.67401123046875,2458200
2019-02-08,UNH,230.42726135253906,4547000
2019-02-11,UNH,226.23928833007812,4856200
2019-02-12,UNH,231.83497619628906,4327900
2019-02-13,UNH,232.09893798828125,3066400
2019-02-14,UNH,233.44505310058594,3015300
2019-02-15,UNH,238.5480194091797,3673700
2019-02-19,UNH,237.9145965576172,2486700
2019-02-20,UNH,237.12274169921875,2802800
2019-02-21,UNH,234.38645935058594,2554300
2019-02-22,UNH,235.0111541748047,3191100
2019-02-25,UNH,232.8027801513672,3679100
2019-02-26,UNH,231.3774871826172,3212900
2019-02-27,UNH,220.0276336669922,8952900
2019-02-28,UNH,213.11219787597656,11034300
2019-03-01,UNH,216.56991577148438,6921300
2019-03-04,UNH,207.65725708007812,8646300
2019-03-05,UNH,212.41714477539062,6924500
2019-03-06,UNH,210.3407440185547,4878700
2019-03-07,UNH,208.25555419921875,5033500
2019-03-08,UNH,209.57150268554688,4921700
2019-03-11,UNH,214.74696350097656,4539600
2019-03-12,UNH,217.15809631347656,4235800
2019-03-13,UNH,222.7840118408203,4881600
2019-03-14,UNH,223.6848602294922,3865200
2019-03-15,UNH,222.03329467773438,6466200
2019-03-18,UNH,225.21278381347656,3927400
2019-03-19,UNH,227.09393310546875,4164800
2019-03-20,UNH,221.23838806152344,4193500
2019-03-21,UNH,222.58087158203125,2699700
2019-03-22,UNH,218.2267303466797,3777900
2019-03-25,UNH,218.02359008789062,4110900
2019-03-26,UNH,214.958984375,4416200
2019-03-27,UNH,213.4752197265625,4819200
2019-03-28,UNH,213.93447875976562,3601500
2019-03-29,UNH,218.37686157226562,4294200
2019-04-01,UNH,216.8577880859375,4809500
2019-04-02,UNH,215.8597869873047,4057100
2019-04-03,UNH,217.1227264404297,2851400
2019-04-04,UNH,218.49169921875,2255500
2019-04-05,UNH,219.7193145751953,3343000
2019-04-08,UNH,219.6928253173828,2195400
2019-04-09,UNH,219.7281494140625,2903800
2019-04-10,UNH,217.29055786132812,2753700
2019-04-11,UNH,207.91995239257812,8223400
2019-04-12,UNH,197.14508056640625,13979400
2019-04-15,UNH,203.30966186523438,10021800
2019-04-16,UNH,195.1490478515625,27361400
2019-04-17,UNH,191.51034545898438,22101400
2019-04-18,UNH,195.8467559814453,13927200
2019-04-22,UNH,200.58067321777344,11191800
2019-04-23,UNH,203.64532470703125,10261400
