Date,Ticker,Close,Volume
2019-01-02,GDX,19.400794982910156,39963400
2019-01-03,GDX,19.797103881835938,52555200
2019-01-04,GDX,19.63120460510254,60257200
2019-01-07,GDX,19.391578674316406,41231900
2019-01-08,GDX,19.400794982910156,36313100
2019-01-09,GDX,19.649641036987305,55350100
2019-01-10,GDX,19.354711532592773,38185600
2019-01-11,GDX,19.428443908691406,32955600
2019-01-14,GDX,19.29019546508789,34552200
2019-01-15,GDX,18.995267868041992,45097700
2019-01-16,GDX,18.98604965209961,22030000
2019-01-17,GDX,19.041345596313477,25288300
2019-01-18,GDX,18.71877098083496,50576000
2019-01-22,GDX,18.84780502319336,34617600
2019-01-23,GDX,18.884668350219727,22692400
2019-01-24,GDX,18.893884658813477,37866200
2019-01-25,GDX,19.52060890197754,52893000
2019-01-28,GDX,19.769453048706055,38990100
2019-01-29,GDX,20.248716354370117,61112200
2019-01-30,GDX,20.442262649536133,66605400
2019-01-31,GDX,20.912303924560547,60796600
2019-02-01,GDX,20.801700592041016,42718200
2019-02-04,GDX,20.72797203063965,53968100
2019-02-05,GDX,20.838573455810547,33532900
2019-02-06,GDX,20.479127883911133,49850200
2019-02-07,GDX,20.304014205932617,36029500
2019-02-08,GDX,20.589725494384766,48965400
2019-02-11,GDX,20.350093841552734,38453400
2019-02-12,GDX,20.322444915771484,23475700
2019-02-13,GDX,20.2026309967041,49415200
2019-02-14,GDX,20.405393600463867,33745200
2019-02-15,GDX,20.67267417907715,37505500
2019-02-19,GDX,21.327049255371094,90301500
2019-02-20,GDX,21.52981185913086,62442200
2019-02-21,GDX,21.179582595825195,54488200
2019-02-22,GDX,21.25331687927246,41676600
2019-02-25,GDX,20.986040115356445,47067700
2019-02-26,GDX,20.94917106628418,36299000
2019-02-27,GDX,20.598941802978516,49023500
2019-02-28,GDX,20.497560501098633,32776800
2019-03-01,GDX,19.999868392944336,78919200
2019-03-04,GDX,20.13811683654785,55000900
