Date,Ticker,Close,Volume
2019-01-02,BAC,20.836816787719727,71836300
2019-01-03,BAC,20.502891540527344,66599600
2019-01-04,BAC,21.354400634765625,83829100
2019-01-07,BAC,21.33770179748535,57016300
2019-01-08,BAC,21.295963287353516,67339400
2019-01-09,BAC,21.50466537475586,69707200
2019-01-10,BAC,21.479616165161133,65235800
2019-01-11,BAC,21.730064392089844,63476000
2019-01-14,BAC,22.01389503479004,76715400
2019-01-15,BAC,22.164165496826172,80625500
2019-01-16,BAC,23.750301361083984,163131700
2019-01-17,BAC,24.201095581054688,107428800
2019-01-18,BAC,24.459882736206055,97928200
2019-01-22,BAC,24.28458023071289,84861400
2019-01-23,BAC,24.142658233642578,79425900
2019-01-24,BAC,24.276227951049805,59492300
2019-01-25,BAC,24.693632125854492,72182100
2019-01-28,BAC,24.735370635986328,59963800
2019-01-29,BAC,24.53502082824707,51451900
2019-01-30,BAC,24.267881393432617,66475800
2019-01-31,BAC,23.76699447631836,100201200
2019-02-01,BAC,23.691862106323242,64244100
2019-02-04,BAC,24.109262466430664,55195900
2019-02-05,BAC,24.025789260864258,46622600
2019-02-06,BAC,23.98404884338379,35606900
2019-02-07,BAC,23.57499122619629,62289200
2019-02-08,BAC,23.616731643676758,50031300
2019-02-11,BAC,23.716907501220703,47724400
2019-02-12,BAC,23.950651168823242,49178100
2019-02-13,BAC,23.959001541137695,48951200
2019-02-14,BAC,23.700204849243164,47756600
2019-02-15,BAC,24.3012752532959,65867000
2019-02-19,BAC,24.317974090576172,40841300
2019-02-20,BAC,24.551719665527344,42806300
2019-02-21,BAC,24.451539993286133,42754100
2019-02-22,BAC,24.276227951049805,47887800
2019-02-25,BAC,24.434843063354492,61227400
2019-02-26,BAC,24.451539993286133,53153200
2019-02-27,BAC,24.651893615722656,48128600
2019-02-28,BAC,24.400171279907227,62358100
2019-03-01,BAC,24.593156814575195,45771500
2019-03-04,BAC,24.358219146728516,56893200
2019-03-05,BAC,24.400171279907227,39932500
2019-03-06,BAC,24.198793411254883,41672000
2019-03-07,BAC,23.955463409423828,53908600
2019-03-08,BAC,24.039371490478516,40860700
2019-03-11,BAC,24.282703399658203,40709300
2019-03-12,BAC,24.282703399658203,34450000
2019-03-13,BAC,24.576377868652344,54683300
2019-03-14,BAC,24.719017028808594,45219100
2019-03-15,BAC,24.584762573242188,82346200
2019-03-18,BAC,25.02108383178711,58568600
2019-03-19,BAC,24.878440856933594,55455100
2019-03-20,BAC,24.03098487854004,81689900
2019-03-21,BAC,23.645008087158203,77444400
2019-03-22,BAC,22.663299560546875,118851600
2019-03-25,BAC,22.520652770996094,65568000
2019-03-26,BAC,22.831111907958984,59878500
2019-03-27,BAC,22.680076599121094,57621700
2019-03-28,BAC,22.931798934936523,45872300
